gene_id,planted_group,label_post_cutoff,is_temporal_evaluation,score_popularity,score_mean_expression,score_differential_expression,score_cell_type_specificity,score_network_centrality,score_druggable_class,score_supervised_with_popularity,score_supervised_without_popularity,score_random_mlp_small,score_random_mlp_large,score_random_ranking,score_supervised_unmatched_compute,score_supervised_ood_transfer,score_random_mlp_small_ood_transfer
GENE_00893,biology_signal,0,1,0.17078052034689792,0.2041438800068615,-0.6430654743895174,0.421601793624704,0.0829364950828728,0.3695797198132088,0.16970074999882148,0.17011274105109195,0.16039484324753167,0.13689277095279442,0.35474348467660966,0.1690281443512023,0.3768429796990225,0.432603233369678
GENE_00894,biology_signal,0,0,0.4429619746497665,2.0957872342933426,3.425382142723528,0.8643425796793611,0.8322310479729493,0.37024683122081387,0.9319946613454372,0.9308176109685508,0.808676741834081,0.8989306540357231,0.1508930634795791,0.9326265997478032,0.0784753648248283,0.1113002603749928
GENE_00895,noise,0,0,0.685790527018012,-0.379333890057318,-0.275797145950151,0.5834764859733912,0.6326507496519186,0.8325550366911274,0.5490362750592266,0.5463156347754032,0.6485710116106924,0.5969925914091628,0.9945680738644546,0.5484594298808393,0.45623154107203473,0.39545834347684566
GENE_00896,popularity_only,0,1,0.9826551034022681,-0.3025836007608309,-1.9309619010265504,0.6497302151659797,0.8467836418735895,0.3709139426284189,0.21661063438337197,0.22569273288857025,0.3019081224456602,0.2960152266747162,0.5346986979894877,0.21522646904165227,0.38169102549253847,0.5705784799452677
GENE_00897,noise,0,0,0.8438959306204136,0.95750075700113,0.0317169646734192,0.6530697952613108,0.741307626239895,0.8332221480987325,0.7941287193076491,0.7949909661346447,0.7562032216087797,0.859055162110367,0.5635853514393274,0.7947243781280218,0.6333651512756957,0.6602680791900902
GENE_00898,biology_signal,0,1,0.24816544362908605,-0.8658290303238794,-1.685077070867033,0.2102380570055693,0.1739102829518026,0.37158105403602404,0.054806533833201734,0.054391932583452235,0.08078228757071695,0.037870486102544454,0.024769368301763683,0.054300518419411636,0.32368796193191535,0.25203216226559155
GENE_00899,biology_signal,0,1,0.04136090727151434,-2.6603559617156347,-2.85202981195561,0.0578721029051283,0.4716496887031053,0.3722481654436291,0.013782517337220588,0.01317568655207235,0.023297240792835388,0.009902190980492175,0.3315293730314153,0.013553393282784282,0.46363026774457117,0.5072480120681422
GENE_00900,noise,0,1,0.7158105403602402,-0.3027635060057531,0.8131471079549011,0.6750677157546112,0.6426059652425106,0.37291527685123416,0.4107280449566204,0.408100449743163,0.45058896755252215,0.4900667528328329,0.582917655320636,0.4097791650922479,0.24709831861243187,0.19679652170846926
GENE_00901,noise,0,0,0.895263509006004,0.8737918183225413,-0.01746960272569,0.4617879104100721,0.6085574505281107,0.8338892595063375,0.6986940495417497,0.7035075781019514,0.7066485787129538,0.7361929709077976,0.9319319641176037,0.6992588669523789,0.7796567870159333,0.7580775455310597
GENE_00902,noise,0,0,0.9499666444296198,-1.1653559375360758,-1.148929170264574,0.2278024049696957,0.7175887131579696,0.8345563709139426,0.2527279416600521,0.25763509313999217,0.33606602523224166,0.3787376208779717,0.8422642116057054,0.2514049709734478,0.8554888419735772,0.653212224322502
GENE_00903,biology_signal,0,1,0.042028018679119414,-0.0844748558692483,0.1271526672226435,0.0988941337030229,0.2569683714124939,0.3735823882588392,0.1497733483570559,0.1483383392536834,0.19688555731261378,0.1915758393718067,0.10016165551964284,0.14928441780488885,0.2616598311381321,0.26159821194075367
GENE_00904,popularity_only,0,1,0.5517011340893929,-2.158281192108891,-0.2110430712067806,0.5979816667127249,0.6579541205427463,0.3742494996664443,0.12117463894911958,0.11772613747372154,0.11883740479258459,0.07441894706572516,0.45952759110114993,0.11984957722127365,0.5786197914998543,0.7076033884020803
GENE_00905,biology_signal,0,0,0.5957304869913276,0.2034591046264897,-0.0618906038324593,0.8061811062304336,0.8248402198877677,0.8352234823215477,0.7660444125485709,0.7615168600952998,0.7265488685152619,0.7551259048876794,0.017260110128591744,0.7662290462085953,0.9025348256081399,0.8574097124829457
GENE_00906,biology_signal,0,0,0.686457638425617,2.384745006621388,2.286386976845701,0.8934558856235398,0.5361281899471289,0.3749166110740494,0.8864369360414033,0.8875028868865922,0.9137732256953329,0.9193252514798119,0.13875963209110342,0.8872787207998363,0.058423140624202244,0.057248565329639255
GENE_00907,noise,0,1,0.3875917278185457,1.445971796433615,0.0680274877031739,0.6882092084515017,0.6348696677755363,0.8358905937291528,0.8352555565077026,0.8332471236175477,0.8622488817805032,0.8123255677707361,0.7220380337195552,0.8360866366740833,0.6760576015254623,0.7154765797338306
GENE_00908,noise,0,1,0.44362908605737156,-1.877538094048505,0.8259222589300066,0.3551343257698238,0.3354239348247547,0.37558372248165445,0.1059455499574798,0.10484492248688274,0.0917305155541129,0.08585140165647548,0.9522592617842172,0.10489432360592976,0.6391451911183879,0.767883375484082
GENE_00909,biology_signal,0,0,0.895930620413609,2.0401164801861307,2.6777820146752105,0.980459601011316,0.8360867531867092,0.3762508338892595,0.9195667796474474,0.9206541344539568,0.860184510288257,0.9334500580420874,0.390324786497698,0.9201454121548985,0.14598484080868712,0.09335835525492324
GENE_00910,noise,0,1,0.09673115410273515,0.3640152521938513,-0.9753306584826212,0.391410531807738,0.4533905476603761,0.8365577051367579,0.48241486072664563,0.47769629761601723,0.6165046164222676,0.35815481007391764,0.9325682152936219,0.48246586075096637,0.710746277946631,0.8020400762455611
GENE_00911,noise,0,0,0.3135423615743829,-0.9095722034011272,-0.2132479941741132,0.7884107015173641,0.2991086057440318,0.8372248165443629,0.45533884158169163,0.45320062573316844,0.4775119074746461,0.49256187820290387,0.9250681646612948,0.4538875335175796,0.7663364828346383,0.7482535252351605
GENE_00912,biology_signal,0,1,0.8445630420280187,0.633673915337617,0.4328719511086044,0.6767815416997796,0.3927773563599386,0.837891927951968,0.7180698599447667,0.7234814134889328,0.7516670788934021,0.7921738413760266,0.38024161693822556,0.7182981114999948,0.4707945481093165,0.4677051281135976
GENE_00913,biology_signal,0,1,0.5963975983989326,2.458876114858752,2.104948734040839,0.6874132586346748,0.7290610484583309,0.8385590393595731,0.9577057421028572,0.9576469807399038,0.9338489289283962,0.9309239985326919,0.21307569996003772,0.9582173442911244,0.05609784733673303,0.09371819846772265
GENE_00914,biology_signal,0,1,0.171447631754503,-2.4532284624536103,-3.1080320791123803,0.2598940266222685,0.343686862100275,0.37691794529686456,0.016319604229926125,0.01579583781229684,0.02083832656842697,0.01454665046048768,0.0020351772056387274,0.0160432614579733,0.7817435905790693,0.8174545874354735
GENE_00915,biology_signal,0,1,0.09739826551034023,-2.420434370990556,-2.8750502069530426,0.1484949050872008,0.3786202307550512,0.8392261507671781,0.04975543487321126,0.04824588551519932,0.04706157097345967,0.037691651241514856,0.30577827765690535,0.04911300083942065,0.8593912263426486,0.8868298181027862
GENE_00916,noise,0,0,0.24883255503669113,0.2825770974308355,-1.1020513224755346,0.5026138328262817,0.2927619157891418,0.3775850567044696,0.2047733955260801,0.20325996446807923,0.19536813542081374,0.18419023288336553,0.6782751178865558,0.20409182742125676,0.16122148818276003,0.16884626848520354
GENE_00917,noise,0,1,0.2494996664442962,0.9207796110099514,0.1772383081163714,0.4703246742480265,0.4218287892759378,0.37825216811207474,0.40723057752395814,0.404546729920698,0.3957093876794769,0.4864943131026704,0.5583947547240555,0.4073519827892706,0.24576215882544947,0.23685897355916324
GENE_00918,popularity_only,0,1,0.6424282855236825,0.4783200439803681,-0.5120648024105885,0.2379844038011572,0.349273723512675,0.8398932621747832,0.4535982513668611,0.45614902082389547,0.4889384523470075,0.379232834534367,0.49072166892776214,0.4536958579841,0.5145540006760407,0.6819726281181961
GENE_00919,biology_signal,0,0,0.5970647098065377,1.9670680536451013,1.8727459543687657,0.7346341848998648,0.6496430263094295,0.8405603735823882,0.937301796004803,0.9373221371261352,0.9214826026045217,0.9336221563732079,0.13251426523845178,0.9378835685989302,0.3596176472424633,0.47744712703297987
GENE_00920,biology_signal,0,1,0.0980653769179453,-0.3709179279649829,-0.4419547225648665,0.6225121323799899,0.4157810587724678,0.3789192795196798,0.2330563104946451,0.2287789579094217,0.21696384880466138,0.2809856471439425,0.24230705725838575,0.2320233438446507,0.3938822647669386,0.4274633760311347
GENE_00921,noise,0,1,0.5977318212141428,-0.2251776963192625,-0.3110299484195878,0.7275407790383028,0.7342137609807098,0.37958639092728486,0.3656541592311886,0.35965818652380177,0.43500647241603435,0.3158119696208892,0.8179774778475041,0.36466365839891246,0.23362897053475,0.3035196482439661
GENE_00922,biology_signal,0,1,0.09873248832555037,-2.299534617640664,-3.8886601251496575,0.0601907803918427,0.1855053560188121,0.3802535023348899,0.008422023599007093,0.008211756633393562,0.027939191446428334,0.011511641762486369,0.023979846874979227,0.008274033003465537,0.8351105173828821,0.9050179178472719
GENE_00923,biology_signal,0,0,0.7685123415610406,0.688098220305417,0.7013773229642756,0.5022575625249993,0.2863709522393299,0.8412274849899933,0.6691515187082965,0.6749529117857798,0.7083600536532616,0.7769362307969327,0.1162538657444242,0.6695221899080147,0.2967740193025083,0.22321999884665927
GENE_00924,noise,0,1,0.8452301534356238,0.0355521845846661,-0.6826702981075987,0.6345178117077483,0.805255655474597,0.380920613742495,0.35353483102039246,0.3513773097908241,0.4164567824176572,0.3327758079444592,0.8207590510068672,0.35269820404736074,0.6956279169226273,0.658345848200173
GENE_00925,noise,0,1,0.7691794529686458,0.1239997503688339,-0.3107911737926051,0.3358073324386498,0.5387780220745336,0.3815877251501001,0.24272787381346678,0.2429443606052935,0.1939456240532074,0.18362788196369487,0.7669096836424623,0.24210628337331883,0.1988902720128277,0.16705481125803753
GENE_00926,noise,0,0,0.44429619746497667,0.1151488019516456,-0.8873979092413081,0.7873656424284673,0.7913804831922939,0.8418945963975984,0.6812825456428316,0.674289611493248,0.7199288255863499,0.5867249759315274,0.8979853436924609,0.6812483056526621,0.674241780092971,0.6400474947238304
GENE_00927,biology_signal,0,0,0.7164776517678453,2.5674300354820536,2.0545148196690515,0.7608085476758728,0.6254997973893944,0.38225483655770515,0.8796029398514951,0.8804505206435013,0.9073328748956677,0.8803503631414726,0.2881815689604652,0.8805995026938785,0.060067233383282195,0.07005539679258163
GENE_00928,biology_signal,0,1,0.5983989326217478,0.2195943005480378,0.5769080704709968,0.5583214807736178,0.8190283634031424,0.3829219479653102,0.478374741839348,0.4718059668550817,0.5675075603354274,0.4059114120037624,0.3625420765604055,0.4781708212668875,0.25742786055182604,0.2945498181704574
GENE_00929,noise,0,1,0.44496330887258173,-0.6290832980829835,-0.1584882656287309,0.4441807952780228,0.7146132621737301,0.38358905937291526,0.2371065920465444,0.23133972853343446,0.2057769336717511,0.17770463447279058,0.9399004732771119,0.23614407474272234,0.627231857059459,0.48211930329486713
GENE_00930,noise,0,0,0.552368245496998,0.1199475840374801,0.3941971056190435,0.7003667242424881,0.439204859281966,0.8425617078052035,0.6709759129405659,0.670652188690173,0.7341397529344521,0.7068348095834309,0.7351206385769001,0.6709051372096797,0.5894041337270504,0.718244382698987
GENE_00931,noise,0,0,0.4963308872581721,-0.4531759781481599,0.8659619195818333,0.6972908348131899,0.8462166152403398,0.8432288192128086,0.7316980234170561,0.7253985850076071,0.7298412515988196,0.810486627633821,0.7457331156394039,0.7316168648139432,0.5751239746381628,0.6423358234560512
GENE_00932,noise,0,0,0.9553035356904603,1.1798677404735474,-0.1928549321799037,0.661157213202555,0.7726576872825337,0.3842561707805203,0.5633498161912652,0.5721119735903555,0.6578157536376932,0.674660079478713,0.5741949067650838,0.5634911846527907,0.31849308710997654,0.2360117293821123
GENE_00933,noise,0,1,0.5990660440293529,0.2420106570428563,0.1176043056147965,0.5985495984092295,0.4034491954769112,0.38492328218812544,0.3391921530581229,0.3390424127928535,0.34051733531065753,0.44513464317785817,0.8861449785799063,0.3384997817761382,0.18352499705694034,0.1483334576817806
GENE_00934,biology_signal,0,1,0.2501667778519013,-0.0585411401187321,1.1628009437626106,0.6773649307391261,0.6633441675366951,0.8438959306204136,0.7557370441632801,0.7508691957327011,0.7576281826750217,0.8190396096914581,0.21989578503743323,0.7559322248285669,0.3889442723736172,0.42036592307980253
GENE_00935,biology_signal,0,0,0.4969979986657772,1.6543374104353623,1.6209767577004008,0.7506552819683839,0.3880629660975507,0.3855903935957305,0.7277028330617599,0.7289459698229768,0.8374773818205099,0.7941674531590742,0.21603384295728056,0.7285674947887923,0.02998789198968892,0.0357352246079076
GENE_00936,biology_signal,0,0,0.4456304202801868,1.2803507474271965,1.3881386306477994,0.7788745251976791,0.7332476378802668,0.8445630420280187,0.9057957219802947,0.9043593402315299,0.8732068099922946,0.9065799500971847,0.3819955486411326,0.9063901552354254,0.24384473241555354,0.4046140096387121
GENE_00937,biology_signal,0,1,0.314209472981988,-0.2026508864521724,-0.3560176793427597,0.4901341485362212,0.0983949483232459,0.38625750500333556,0.1654700477775883,0.16611870421944003,0.14857892760541686,0.11784412399267324,0.20257963519569255,0.16459285384233321,0.16775057751487693,0.1750960710257843
GENE_00938,noise,0,1,0.04269513008672448,-0.8873442389025106,-0.2708956194922884,0.4419723318420116,0.3395018618736777,0.8452301534356238,0.34684875323644154,0.34256640349349093,0.24997369492154373,0.32800693103543105,0.5711516144945813,0.34573983152876414,0.46476595155795425,0.6284457559424819
GENE_00939,biology_signal,0,1,0.17211474316210806,0.4510426069121201,1.1071727093710342,0.5390633029324995,0.169817489048094,0.3869246164109406,0.37710081996371136,0.3776453802851172,0.3032130461567343,0.34190298438200556,0.29772621283999257,0.37671149103932555,0.2337038939751664,0.1825459936861816
GENE_00940,noise,0,0,0.8118745830553702,0.8378455582650587,0.0232389538130238,0.5707012630081132,0.8563848304424361,0.3875917278185457,0.5327322045096976,0.5299680935751201,0.6974712613941793,0.5497108250638719,0.6055364469310979,0.5329684167639293,0.2316733858731661,0.3072906634106075
GENE_00941,noise,0,1,0.44629753168779185,-0.8391602451224316,-0.1976403005440347,0.5475266724513168,0.5224695638990564,0.3882588392261508,0.2002059948452907,0.19680865291641308,0.1647985145184998,0.18523893092305033,0.8139134565911179,0.19904630850611954,0.2494198796599313,0.26656777186765435
GENE_00942,biology_signal,0,0,0.25083388925950634,2.857464498222788,2.307041932033524,0.9237891162519852,0.3061070056585679,0.8458972648432288,0.9648231709433208,0.9652967090996509,0.957712321387773,0.8977465670044729,0.19066097513800362,0.9652547647719001,0.25391908245985206,0.3103588540875264
GENE_00943,noise,0,0,0.3882588392261508,1.0010517334147235,-0.1691956338580171,0.7515164012775554,0.6767363454871433,0.8465643762508339,0.8018806247921317,0.7986247702734851,0.8211338945897261,0.7753815793759125,0.7104417487578406,0.802514455454023,0.5292630496399995,0.4677450668678722
GENE_00944,popularity_only,0,1,0.31487658438959304,0.2276275852810129,0.3557138261970735,0.515254817822254,0.8250586952300628,0.38892595063375585,0.4478059375541721,0.4383594820586202,0.5047502295819714,0.38452516837508444,0.5047582321737656,0.44765217126663537,0.1512413255093141,0.16165588863123884
GENE_00945,biology_signal,0,0,0.7458305537024683,1.4883020914018597,1.994997295358339,0.5809538555599671,0.7658293640286552,0.3895930620413609,0.7681516460773569,0.767446219380494,0.7871117734322686,0.6601283268023708,0.057524853535261045,0.7691455610959482,0.11808961709444081,0.09414553565829616
GENE_00946,biology_signal,1,1,0.49766511007338227,2.697578224993083,1.8765020899386844,0.9782307921119736,0.5337896483236017,0.39026017344896596,0.9021993490990786,0.9023910035244403,0.932596835806349,0.8706717814620182,0.2792727579461005,0.9030258956999264,0.04483520757566966,0.037373778422485286
GENE_00947,biology_signal,0,1,0.31554369579719815,-0.1716150024747565,-0.1134779361436582,0.6814965750661924,0.5653319047189173,0.390927284856571,0.33343647622685973,0.3278212240552744,0.39215973909978613,0.396821701284741,0.39597062175546005,0.33250319915892157,0.25927593546122774,0.2648059539697316
GENE_00948,popularity_only,0,1,1.0,-0.2312509807759566,0.4398312576037469,0.4525137897345095,0.9311730404242512,0.39159439626417614,0.33588655561424186,0.3829214590376096,0.3433870377920265,0.20983009547143922,0.5238004729082224,0.33392157254493876,0.1879610039629174,0.21231959771897213
GENE_00949,noise,0,1,0.4469646430953969,-0.3040197496495654,-0.0689945115842843,0.3812944391706583,0.51725647156181,0.8472314876584389,0.47692754559456024,0.4736482583597257,0.50971122894597,0.38715210734110544,0.846682262055128,0.47650420774173124,0.5097386032251374,0.5164536564015924
GENE_00950,biology_signal,0,1,0.2515010006671114,-0.3074516896079193,-1.3580910477625605,0.6460707603544861,0.2013145306372554,0.3922615076717812,0.15234372119595718,0.15135482667862235,0.16999064638329772,0.13366178621776,0.30690892384399926,0.15136649265879326,0.6583926721858543,0.6827912641882474
GENE_00951,biology_signal,0,1,0.7464976651100734,-0.4999463144220919,-0.386219390144897,0.3696344274762879,0.7886164197042546,0.847898599066044,0.48650794130706526,0.4823490054026524,0.5324279576209714,0.5135713714421227,0.1789205066163888,0.4859852051448887,0.5926155038438253,0.5543418613750031
GENE_00952,biology_signal,0,1,0.3162108072048032,0.5392898788693655,-0.2302849210014193,0.4728484501375967,0.1432740882970723,0.39292861907938625,0.25256414547342165,0.25371409125734834,0.21001396794916077,0.22512993402425643,0.21822710375494825,0.25202748186105556,0.37979727955747783,0.32362834441151234
GENE_00953,biology_signal,0,1,0.31687791861240827,-0.3706158837428753,-0.7219045419542203,0.506801609924693,0.6915180423468936,0.3935957304869913,0.23979731112897712,0.23341290155366853,0.23726656592591036,0.18033218025164882,0.25525034393443513,0.23890666442728237,0.3204959040721658,0.267256099968824
GENE_00954,biology_signal,0,1,0.447631754503002,-2.2660782194471363,-4.264273986221153,0.0707857782582942,0.4596629060049166,0.8485657104736491,0.031953984573274315,0.03108239569902781,0.07650254123934407,0.019774214217330652,0.26314233480183347,0.03151375220856764,0.9600769701711279,0.9386513388501808
GENE_00955,noise,0,1,0.5997331554369579,0.9665362110052846,-0.2252902034612464,0.7394640514438899,0.4134998872738504,0.39426284189459637,0.46670208068853003,0.4669984970249732,0.5671429186523762,0.5612641949810971,0.8412961838571534,0.4665723194100555,0.08224109794095542,0.08981640850893081
GENE_00956,noise,0,0,0.6871247498332221,0.135900905651102,0.4331618725513681,0.4667548073249473,0.6719179129968041,0.3949299533022015,0.3777593710223059,0.3747529256885209,0.3916634237867896,0.34315101622853666,0.7183313563468797,0.3772978696629327,0.23711514207298168,0.29641118675441996
GENE_00957,noise,0,1,0.600400266844563,1.065724041101259,0.0916160397337859,0.4990462895757763,0.3070414834574719,0.8492328218812542,0.6763762798444335,0.6795051445526356,0.7537736651758257,0.7508067141536791,0.7941567544762059,0.6770417409965194,0.2307773180766748,0.1922620189664073
GENE_00958,biology_signal,0,1,0.01000667111407605,-2.226033469132817,-1.6344151789476429,0.5119073882605295,0.6484192875099765,0.39559706470980655,0.06428844239308533,0.06101295733620294,0.06639296257457902,0.029835399114895682,0.3268028761281886,0.06347121905270514,0.5786832272753547,0.5457451407827083
GENE_00959,popularity_only,0,1,0.9733155436957972,-0.7151336345387203,0.0755209152211413,0.6680818244656677,0.7603158405253521,0.3962641761174116,0.3020596596052253,0.31164204590034034,0.22163134230160614,0.23893176072666897,0.49726739139733867,0.30042151999173067,0.2558691415679273,0.351059174361028
GENE_00960,noise,0,1,0.38892595063375585,0.9301510451893936,-0.0833488963795556,0.5213216833677496,0.6025774155714854,0.39693128752501666,0.45238071856491163,0.4476689763779707,0.529944527639464,0.475263823036965,0.879200057939412,0.45259458702469507,0.42118099971167566,0.4949642044468629
GENE_00961,noise,0,1,0.31754503002001333,0.4463131061330498,1.1955534816045528,0.6448514598907152,0.2913771859681195,0.8498999332888593,0.7264378731996889,0.7270123696455576,0.6946894128813614,0.6610605902583099,0.6579785874664249,0.7267556109132755,0.2586432228017679,0.35654169066864777
GENE_00962,noise,0,1,0.17278185456971315,0.469628331298495,0.6246867438446886,0.6433019274701808,0.4897475326337634,0.3975983989326217,0.46153142737479036,0.4566336364445065,0.5335093752153554,0.5470159557350595,0.9332733254141695,0.46132358076253366,0.3953729762673622,0.4499966153834697
GENE_00963,popularity_only,0,1,0.9206137424949966,-0.6049093113830931,-0.775791630444971,0.3738460897085475,0.8608651975725241,0.39826551034022684,0.20364071457720337,0.20364747048086732,0.2620037464538508,0.24494254505125282,0.5118485709467228,0.20261998491286196,0.7012765279471873,0.605272818427884
GENE_00964,biology_signal,0,1,0.7471647765176784,2.1780202601155327,1.6136243803359247,0.9059015588625652,0.7506953941502658,0.8505670446964643,0.9565621381653752,0.9566740089887793,0.9136411630684602,0.9620202352225715,0.27509189767953035,0.9569971285058173,0.2060444592776615,0.17631846252039196
GENE_00965,biology_signal,0,1,0.8832555036691128,-1.145864914629657,-1.3258052576696682,0.2761306018875615,0.4431154717138088,0.3989326217478319,0.07447807108202963,0.0754614987487093,0.054551980109773454,0.06902847664456703,0.14299176841482286,0.07374763842454053,0.3756859961539679,0.3452854423270335
GENE_00966,biology_signal,0,1,0.3895930620413609,-0.3570676745194734,-0.0128721378979896,0.4816882294386027,0.269187501760005,0.39959973315543695,0.1975931200133038,0.19695202037262552,0.1605476908542427,0.16689451904451613,0.06023879745907357,0.19664978866253685,0.34752793623796674,0.34147546106691334
GENE_00967,popularity_only,0,1,0.789859906604403,-1.243313598225967,-0.7866728117295739,0.857001995521709,0.4979235119892995,0.400266844563042,0.18863328253801523,0.18798893716311624,0.18399634289977124,0.2113235464195889,0.4932725955425674,0.18699899679830825,0.4631627615985064,0.45221859484048166
GENE_00968,biology_signal,0,1,0.6430953969312875,2.0871713168998154,1.975709534748584,0.853149188185041,0.3017279692383671,0.8512341561040694,0.930001113740974,0.9316403464010439,0.9098801214363637,0.9221518607843758,0.12837623518704366,0.9305722009407679,0.3395423384275781,0.36092174029889795
GENE_00969,biology_signal,0,1,0.04336224149432955,-0.9447378754776348,-1.0785778120681233,0.3669376782678568,0.1256619495127734,0.40093395597064707,0.07665843752936367,0.0758674292553097,0.08468556856111287,0.05267151193522126,0.1812796420431858,0.07597070540503731,0.4356968794056152,0.3729582888708999
GENE_00970,noise,0,1,0.25216811207471646,-0.523846461696161,-0.7582907647420041,0.4486049808076677,0.2319402048056876,0.4016010673782522,0.13316476042492129,0.13216857814674515,0.121338548189297,0.08989448378051831,0.5651912237772969,0.13230644215336437,0.28506243900768885,0.24004860499077837
GENE_00971,noise,0,1,0.3182121414276184,-0.0262515491211578,1.4175525141912653,0.2316489982671638,0.4753822106452743,0.8519012675116745,0.5944912341265374,0.5922177003741648,0.522168197076334,0.5862524081686634,0.8503890991728917,0.5947853191409354,0.6220198281778865,0.742608222039498
GENE_00972,noise,0,0,0.857238158772515,-0.4404195642156894,-0.8961881522046021,0.5968600983219781,0.5952221803726865,0.8525683789192795,0.47058547380976123,0.47247186235073857,0.5986330749571551,0.4447742380518432,0.7785254195868214,0.46960799331697844,0.7792054883105621,0.7690147204531448
GENE_00973,biology_signal,0,1,0.933955970647098,1.0842784198630162,1.4988284334854252,0.6218778310700482,0.9337293865820928,0.40226817878585724,0.7268691389618818,0.72992890423014,0.7766503468673763,0.7721050774615017,0.3354122122166828,0.7274830279975559,0.20019593693734714,0.33188480704157347
GENE_00974,biology_signal,0,0,0.8125416944629753,2.821448097493709,1.6530020782820274,0.6963842233468869,0.8302564225797798,0.8532354903268846,0.9639645970287186,0.9642613208462545,0.9393408888438382,0.9327507107744835,0.19722137921393212,0.9644399573337477,0.2819531781494947,0.22953530584832763
GENE_00975,noise,0,1,0.7171447631754503,0.0112534636565451,0.5776206577889671,0.5029128179795807,0.8085728947309477,0.8539026017344896,0.6996044421637908,0.6962944449169971,0.6748692952863653,0.7893733553783228,0.6513505750599361,0.6998290668016958,0.5963132208600405,0.6410214228503102
GENE_00976,noise,0,1,0.8132088058705804,-0.8537437213226631,-0.4363293572040433,0.4598386869567727,0.654916610396174,0.4029352901934623,0.1852233375123611,0.1840582376353677,0.14089554654290443,0.13132747733671712,0.85859263375513,0.18409693350928918,0.6180741654619636,0.6984041981569638
GENE_00977,biology_signal,0,1,0.25283522348232157,-2.327917958732716,-3.1672856293844047,0.0750980764329131,0.0614661362916778,0.40360240160106736,0.00958119856300688,0.00947255589210843,0.030908447695165896,0.013611651842455686,0.053412983616730636,0.009412619262320834,0.4457298885702544,0.38053052814735305
GENE_00978,biology_signal,0,0,0.25350233488992663,4.648192947988445,5.697904856209619,0.9960180591706967,0.568947006658352,0.8545697131420947,0.9977864233846719,0.9978177786748215,0.9712162761430565,0.974266183858202,0.35704096091420234,0.997841134037303,0.013450566171602205,0.029385718889741227
GENE_00979,biology_signal,1,1,0.790527018012008,1.1120111319004118,1.3589647562907703,0.3825769343682545,0.6083202462159812,0.4042695130086724,0.5625235093284493,0.5644739247591802,0.5756165593247486,0.4545172199483251,0.21889443030458466,0.5632074179724933,0.20718235075964628,0.23713571036109088
GENE_00980,noise,0,0,0.9506337558372249,2.121315587310165,1.0581052909317328,0.4655000187009205,0.903791014211429,0.8552368245496998,0.9123640606702631,0.9151635229205839,0.8705477210004898,0.9188549235365339,0.7413194908929274,0.9131463911746224,0.181866347046691,0.20819028410325105
GENE_00981,biology_signal,0,1,0.3188792528352235,1.3260268002614124,1.2981367392397076,0.9017253907708792,0.6667530942151527,0.40493662441627754,0.7691825399666462,0.7653483201919064,0.8583558609596886,0.7508711824255928,0.284671429971855,0.7698591336209533,0.13121230056026534,0.13050701020494018
GENE_00982,biology_signal,0,1,0.4983322214809873,-2.844892756884225,-2.413369809198085,0.3994697066140673,0.2658030507541354,0.4056037358238826,0.01839987600615409,0.018080247712142113,0.023813026710265302,0.023742053814664956,0.3564365286443909,0.018057297877263494,0.8281086087095426,0.7911406863704562
GENE_00983,biology_signal,0,0,0.4482988659106071,2.4483568881270807,3.693179371570545,0.7714064866618741,0.3419279298981266,0.40627084723148765,0.9036495484626231,0.9050348572782749,0.8524204248924738,0.9237477441799745,0.2363075926825281,0.904498078093285,0.07886575429893349,0.0959834126629288
GENE_00984,noise,0,1,0.1734489659773182,-0.2720660640041752,-0.0638144141489792,0.5756632225888236,0.1246606127879427,0.4069379586390927,0.19911862023382518,0.19888109553385752,0.16747497872314465,0.11778280003149336,0.6775531257951096,0.19812591949378408,0.41692730280382084,0.34913097735037385
GENE_00985,biology_signal,1,1,0.553035356904603,-1.5343510015823176,-1.2177320190150498,0.1407365294923543,0.4779628305674571,0.4076050700466978,0.054905142103199585,0.053949215414128726,0.05362979615937026,0.03298443736765958,0.15227134367470674,0.054335041565510764,0.48312609780471377,0.5926162934555298
GENE_00986,noise,0,1,0.39026017344896596,-0.4517677933523601,-0.0616552668159577,0.6675634143518658,0.2555417637542628,0.4082721814543029,0.2270117795011904,0.22622852052679046,0.20066687566378513,0.20121165700795784,0.7553279663809683,0.22583064740484665,0.31779074696199466,0.3369355164126579
GENE_00987,popularity_only,0,1,0.9879919946631087,-0.4245910880919711,-0.2440753933812924,0.3565925306888243,0.8186136826211492,0.8559039359573049,0.48970002184139233,0.5110831862846227,0.6096229761661622,0.556444808537715,0.4798121113918875,0.4886259379290575,0.7344899713708853,0.686870022587058
GENE_00988,biology_signal,0,0,0.2541694462975317,3.387776878893688,3.317561432559218,0.9006781217045258,0.3564629380536225,0.85657104736491,0.9828247936461127,0.9830939464054443,0.9681565438086118,0.9406325561997309,0.38349277246614344,0.9830991453086765,0.1508627164553235,0.1351868033733746
GENE_00989,noise,0,0,0.6010673782521682,0.8034567180639066,0.3847131945542369,0.6959110308419904,0.3134399801125369,0.857238158772515,0.7267552449105315,0.729229750197065,0.794889661243233,0.7107197696256009,0.7564001884993845,0.7271480335439613,0.3525443956800127,0.40600435648614563
